1.366977829683566330e-03 0.000000000000000000e+00
4.100933489050698558e-03 0.000000000000000000e+00
6.834889148417831219e-03 0.000000000000000000e+00
9.568844807784963880e-03 0.000000000000000000e+00
1.230280046715209741e-02 0.000000000000000000e+00
1.503675612651922920e-02 0.000000000000000000e+00
1.777071178588636099e-02 0.000000000000000000e+00
2.050466744525349452e-02 0.000000000000000000e+00
2.323862310462062805e-02 0.000000000000000000e+00
2.597257876398776158e-02 0.000000000000000000e+00
2.870653442335489511e-02 0.000000000000000000e+00
3.144049008272203211e-02 0.000000000000000000e+00
3.417444574208915870e-02 0.000000000000000000e+00
3.690840140145628528e-02 0.000000000000000000e+00
3.964235706082342575e-02 0.000000000000000000e+00
4.237631272019055234e-02 0.000000000000000000e+00
4.511026837955769281e-02 0.000000000000000000e+00
4.784422403892481940e-02 0.000000000000000000e+00
5.057817969829195986e-02 1.016309940542384516e+06
5.331213535765908645e-02 4.586188249855869217e+05
5.604609101702622692e-02 2.118914849933408259e+05
5.878004667639335351e-02 2.139205416211840638e+05
6.151400233576049398e-02 7.949392966416837589e+04
6.424795799512762751e-02 8.698423914620249707e+04
6.698191365449474022e-02 3.824052010083902132e+04
6.971586931386188069e-02 3.006072970493762841e+04
7.244982497322902115e-02 3.214040282917859258e+03
7.518378063259614774e-02 0.000000000000000000e+00
7.791773629196327433e-02 0.000000000000000000e+00
8.065169195133041480e-02 0.000000000000000000e+00
8.338564761069755527e-02 0.000000000000000000e+00
8.611960327006468185e-02 0.000000000000000000e+00
8.885355892943180844e-02 0.000000000000000000e+00
9.158751458879893503e-02 0.000000000000000000e+00
9.432147024816607550e-02 0.000000000000000000e+00
9.705542590753321597e-02 0.000000000000000000e+00
9.978938156690034256e-02 3.021858285179004306e+05
1.025233372262674691e-01 1.510384663619199418e+05
1.052572928856346096e-01 8.295980600388631865e+04
1.079912485450017501e-01 3.234382310024934486e+04
1.107252042043688767e-01 1.472109808595711002e+04
1.134591598637360033e-01 1.026169487919557469e+03
