0.000000000000000000e+00 6.700000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 5.306741041599335462e-01
4.344774789641125739e-04 6.701400894663534302e+01 1.935289369803884219e+00 9.997703784140150596e-01 5.309321586239517110e-01
8.689549579282251478e-04 6.702801789327067183e+01 3.868898520349706605e+00 9.995407568280301192e-01 5.311902130879698758e-01
1.303432436892337613e-03 6.704202683990601486e+01 5.800829638838878921e+00 9.993111352420450677e-01 5.314482675519880406e-01
1.737909915856450296e-03 6.705603578654134367e+01 7.731084908678250045e+00 9.990815136560601273e-01 5.317063220160062054e-01
2.172387394820562978e-03 6.707004473317668669e+01 9.659666509488332053e+00 9.988518920700751869e-01 5.319643764800243702e-01
2.606864873784675227e-03 6.708405367981201550e+01 1.158657661711149345e+01 9.986222704840902464e-01 5.322224309440425349e-01
3.041342352748787909e-03 6.709806262644735853e+01 1.351181740362015837e+01 9.983926488981053060e-01 5.324804854080606997e-01
3.475819831712900591e-03 6.711207157308268734e+01 1.543539103732496542e+01 9.981630273121202546e-01 5.327385398720788645e-01
3.910297310677012840e-03 6.712608051971803036e+01 1.735729968278288027e+01 9.979334057261353141e-01 5.329965943360970293e-01
4.344774789641125956e-03 6.714008946635335917e+01 1.927754550080537399e+01 9.977037841401503737e-01 5.332546488001151941e-01
4.779252268605238205e-03 6.715409841298870219e+01 2.119613064846643269e+01 9.974741625541654333e-01 5.335127032641333589e-01
5.213729747569350453e-03 6.716810735962404522e+01 2.311305727911073760e+01 9.972445409681804929e-01 5.337707577281515237e-01
5.648207226533463569e-03 6.718211630625937403e+01 2.502832754236164448e+01 9.970149193821955524e-01 5.340288121921696884e-01
6.082684705497575818e-03 6.719612525289471705e+01 2.694194358412923762e+01 9.967852977962105010e-01 5.342868666561878532e-01
6.517162184461688934e-03 6.721013419953004586e+01 2.885390754661836610e+01 9.965556762102255606e-01 5.345449211202060180e-01
6.951639663425801183e-03 6.722414314616538888e+01 3.076422156833661958e+01 9.963260546242406202e-01 5.348029755842241828e-01
7.386117142389913431e-03 6.723815209280071770e+01 3.267288778410228645e+01 9.960964330382556797e-01 5.350610300482423476e-01
7.820594621354025680e-03 6.725216103943606072e+01 3.457990832505234380e+01 9.958668114522707393e-01 5.353190845122605124e-01
8.255072100318139663e-03 6.726616998607138953e+01 3.648528531865038360e+01 9.956371898662856879e-01 5.355771389762786772e-01
8.689549579282251912e-03 6.728017893270673255e+01 3.838902088869444640e+01 9.954075682803007474e-01 5.358351934402968419e-01
9.124027058246364161e-03 6.729418787934206136e+01 4.029111715532503268e+01 9.951779466943158070e-01 5.360932479043150067e-01
9.558504537210476409e-03 6.730819682597740439e+01 4.219157623503291887e+01 9.949483251083308666e-01 5.363513023683331715e-01
9.992982016174588658e-03 6.732220577261273320e+01 4.409040024066695196e+01 9.947187035223459262e-01 5.366093568323513363e-01
1.042745949513870091e-02 6.733621471924807622e+01 4.598759128144199337e+01 9.944890819363608747e-01 5.368674112963695011e-01
1.086193697410281489e-02 6.735022366588341924e+01 4.788315146294662838e+01 9.942594603503759343e-01 5.371254657603876659e-01
1.129641445306692714e-02 6.736423261251874806e+01 4.977708288715098917e+01 9.940298387643909939e-01 5.373835202244058307e-01
1.173089193203103939e-02 6.737824155915409108e+01 5.166938765241455656e+01 9.938002171784060534e-01 5.376415746884239955e-01
1.216536941099515164e-02 6.739225050578941989e+01 5.356006785349387656e+01 9.935705955924211130e-01 5.378996291524421602e-01
1.259984688995926388e-02 6.740625945242476291e+01 5.544912558155028393e+01 9.933409740064361726e-01 5.381576836164603250e-01
1.303432436892337787e-02 6.742026839906009172e+01 5.733656292415762579e+01 9.931113524204511211e-01 5.384157380804784898e-01
1.346880184788749012e-02 6.743427734569543475e+01 5.922238196530996390e+01 9.928817308344661807e-01 5.386737925444966546e-01
1.390327932685160237e-02 6.744828629233076356e+01 6.110658478542920591e+01 9.926521092484812403e-01 5.389318470085147084e-01
1.433775680581571461e-02 6.746229523896610658e+01 6.298917346137280759e+01 9.924224876624962999e-01 5.391899014725328732e-01
1.477223428477982686e-02 6.747630418560143539e+01 6.487015006644135440e+01 9.921928660765113595e-01 5.394479559365510379e-01
1.520671176374394085e-02 6.749031313223677842e+01 6.674951667038621395e+01 9.919632444905263080e-01 5.397060104005692027e-01
1.564118924270805136e-02 6.750432207887212144e+01 6.862727533941708202e+01 9.917336229045413676e-01 5.399640648645873675e-01
1.607566672167216534e-02 6.751833102550745025e+01 7.050342813620960669e+01 9.915040013185564272e-01 5.402221193286055323e-01
1.651014420063627933e-02 6.753233997214279327e+01 7.237797711991291294e+01 9.912743797325714867e-01 5.404801737926236971e-01
1.694462167960038984e-02 6.754634891877812208e+01 7.425092434615710602e+01 9.910447581465865463e-01 5.407382282566418619e-01
1.737909915856450382e-02 6.756035786541346511e+01 7.612227186706086002e+01 9.908151365606014949e-01 5.409962827206600267e-01
1.781357663752861434e-02 6.757436681204879392e+01 7.799202173123882176e+01 9.905855149746165544e-01 5.412543371846781914e-01
1.824805411649272832e-02 6.758837575868413694e+01 7.986017598380921356e+01 9.903558933886316140e-01 5.415123916486963562e-01
1.868253159545684230e-02 6.760238470531946575e+01 8.172673666640113765e+01 9.901262718026466736e-01 5.417704461127145210e-01
1.911700907442095282e-02 6.761639365195480877e+01 8.359170581716205106e+01 9.898966502166617332e-01 5.420285005767326858e-01
1.955148655338506680e-02 6.763040259859013759e+01 8.545508547076539685e+01 9.896670286306766817e-01 5.422865550407508506e-01
1.998596403234917732e-02 6.764441154522548061e+01 8.731687765841758164e+01 9.894374070446917413e-01 5.425446095047690154e-01
2.042044151131329130e-02 6.765878890748787455e+01 8.916106004548686315e+01 9.892094978412118156e-01 5.427987932154201278e-01
2.085491899027740181e-02 6.767321868629356629e+01 9.100139375366470063e+01 9.889818322679285734e-01 5.430524262124299950e-01
2.128939646924151580e-02 6.768764846509925803e+01 9.284016163035001057e+01 9.887541666946453311e-01 5.433060592094399732e-01
2.172387394820562978e-02 6.770207824390494977e+01 9.467736567310363682e+01 9.885265011213620889e-01 5.435596922064498404e-01
2.215835142716974029e-02 6.771650802271064151e+01 9.651300787608998633e+01 9.882988355480789577e-01 5.438133252034598186e-01
