1.194043822879527372e+00 -1.186305866731444247e+01 -9.421807179670317112e+01 5.297803486063389772e-02 -1.316617493207635725e+01 -6.589474124715769321e+00 -3.670978767609749838e+00 -6.164506250449132141e-01 2.256690378617426607e+00 -1.641150105740873855e+01 -5.078477112512751468e+00
-1.186305866731444247e+01 8.451445773887657197e+03 6.590415388378698844e+04 -2.035480982263295857e+01 9.209545496289609218e+03 3.339272312258459351e+03 2.403901503196114390e+03 1.701921464956388490e+03 1.239412768188326936e+03 1.169183388066216139e+04 3.325586863218348299e+03
-9.421807179670317112e+01 6.590415388378698844e+04 5.323061345247126883e+05 -1.907474244066798974e+02 7.438525912196571880e+04 2.679447803623750588e+04 2.193533163447685729e+04 1.637564806550940011e+04 4.902582217357757145e+03 9.117261588964622933e+04 3.034560718355809877e+04
5.297803486063389772e-02 -2.035480982263295857e+01 -1.907474244066798974e+02 1.280077150138131392e-01 -2.665533171810502822e+01 -1.094262618677942456e+01 -1.134459432153984082e+01 -9.501034744670088017e+00 8.491505361582296629e+00 -2.815909389775591265e+01 -1.569425111390535399e+01
-1.316617493207635725e+01 9.209545496289609218e+03 7.438525912196571880e+04 -2.665533171810502822e+01 1.039470788662328232e+04 3.744300624194318061e+03 3.065276204291164049e+03 2.288357667962367032e+03 6.850942060446375308e+02 1.274059834729169233e+04 4.240540747436300990e+03
-6.589474124715769321e+00 3.339272312258459351e+03 2.679447803623750588e+04 -1.094262618677942456e+01 3.744300624194318061e+03 1.525009433769524549e+03 1.080772991083736770e+03 7.537225570047472729e+02 8.483344893593067582e+01 4.619590328302034322e+03 1.495154629459897933e+03
-3.670978767609749838e+00 2.403901503196114390e+03 2.193533163447685729e+04 -1.134459432153984082e+01 3.065276204291164049e+03 1.080772991083736770e+03 1.237110279637810891e+03 1.022581059605650807e+03 -4.736205118198907940e+02 3.325586863218348299e+03 1.711433554513754189e+03
-6.164506250449132141e-01 1.701921464956388490e+03 1.637564806550940011e+04 -9.501034744670088017e+00 2.288357667962367032e+03 7.537225570047472729e+02 1.022581059605650807e+03 1.013495057403697956e+03 -6.689509298971019007e+02 2.354459056896954280e+03 1.414651196764536735e+03
2.256690378617426607e+00 1.239412768188326936e+03 4.902582217357757145e+03 8.491505361582296629e+00 6.850942060446375308e+02 8.483344893593067582e+01 -4.736205118198907940e+02 -6.689509298971019007e+02 1.965439637734379176e+03 1.714618845452723690e+03 -6.552124328575216623e+02
-1.641150105740873855e+01 1.169183388066216139e+04 9.117261588964622933e+04 -2.815909389775591265e+01 1.274059834729169233e+04 4.619590328302034322e+03 3.325586863218348299e+03 2.354459056896954280e+03 1.714618845452723690e+03 1.617462658464389824e+04 4.600657710021075218e+03
-5.078477112512751468e+00 3.325586863218348299e+03 3.034560718355809877e+04 -1.569425111390535399e+01 4.240540747436300990e+03 1.495154629459897933e+03 1.711433554513754189e+03 1.414651196764536735e+03 -6.552124328575216623e+02 4.600657710021075218e+03 2.367618198414055314e+03
