5.233995298695369058e+00 6.488169204060646678e+00 3.144146907657921730e+01 3.783798971643768157e-03 7.654582385134269806e+00 -2.196579564693973696e-01 1.381367267784725072e+00 3.459375548767582131e+00 7.805709996851889265e+00 1.107668647026152797e+01 2.358288084712251376e+00
6.488169204060646678e+00 1.314996336196462289e+04 7.721720906427210139e+04 -4.540209074854455906e+01 1.879891448115866297e+04 3.108997320024086548e+03 6.167544965814526222e+03 7.928032790158891657e+03 -1.406273238746653647e+02 2.244978770972061102e+04 1.052931261946923587e+04
3.144146907657921730e+01 7.721720906427210139e+04 4.763718066647629603e+05 -3.308624078048853789e+02 1.159750910871689848e+05 2.199418276674341178e+04 4.194414281444923836e+04 5.340858245964758680e+04 -1.196252158684402457e+04 1.318262190786084102e+05 7.160758368150363094e+04
3.783798971643768157e-03 -4.540209074854455906e+01 -3.308624078048853789e+02 5.044051458693072920e-01 -8.055010255780106831e+01 -2.937279406003618476e+01 -3.733349590270685781e+01 -5.011210424190429080e+01 5.608180028383088001e+01 -7.751103716611538630e+01 -6.373622757776834646e+01
7.654582385134269806e+00 1.879891448115866297e+04 1.159750910871689848e+05 -8.055010255780106831e+01 2.823471407102491867e+04 5.354593437465890020e+03 1.021151066335512769e+04 1.300258564620125071e+04 -2.912335514521294044e+03 3.209375019978401178e+04 1.743322321725626534e+04
-2.196579564693973696e-01 3.108997320024086548e+03 2.199418276674341178e+04 -2.937279406003618476e+01 5.354593437465890020e+03 2.134538698654988366e+03 2.391180817091895278e+03 2.953980307225180240e+03 -3.084248947372681869e+03 5.307720478257165269e+03 4.082254850575433466e+03
1.381367267784725072e+00 6.167544965814526222e+03 4.194414281444923836e+04 -3.733349590270685781e+01 1.021151066335512769e+04 2.391180817091895278e+03 4.322401637002940333e+03 5.429342637060238303e+03 -2.845705646718725347e+03 1.052931261946923405e+04 7.379260038665796856e+03
3.459375548767582131e+00 7.928032790158891657e+03 5.340858245964758680e+04 -5.011210424190429080e+01 1.300258564620125071e+04 2.953980307225180240e+03 5.429342637060238303e+03 7.371108400982758212e+03 -4.258047021315584061e+03 1.353484022697536784e+04 9.269044046000053640e+03
7.805709996851889265e+00 -1.406273238746653647e+02 -1.196252158684402457e+04 5.608180028383088001e+01 -2.912335514521294044e+03 -3.084248947372681869e+03 -2.845705646718725347e+03 -4.258047021315584061e+03 9.338863733917391073e+03 -2.400807880806671903e+02 -4.858225524640853109e+03
1.107668647026152797e+01 2.244978770972061102e+04 1.318262190786084102e+05 -7.751103716611538630e+01 3.209375019978401178e+04 5.307720478257165269e+03 1.052931261946923405e+04 1.353484022697536784e+04 -2.400807880806671903e+02 3.832656824499512004e+04 1.797577883145150918e+04
2.358288084712251376e+00 1.052931261946923587e+04 7.160758368150363094e+04 -6.373622757776834646e+01 1.743322321725626534e+04 4.082254850575433466e+03 7.379260038665796856e+03 9.269044046000053640e+03 -4.858225524640853109e+03 1.797577883145150918e+04 1.259796828043189271e+04
