1.335003253584559957e+02 6.466949634185624518e+01 2.439831466344450916e+02 2.973832562092941223e-01 9.909117876159486116e+01 -2.834164297433199309e+01 1.783038968815520420e+01 1.655665895203347588e+02 1.546830168236946008e+02 1.524004749098189677e+02 4.201919003570793620e+01
6.466949634185624518e+01 4.344106307849467848e+05 1.627757296799560543e+06 -1.393774096557519215e+03 6.610964384327849839e+05 2.193259854791868129e+05 1.156843163800222683e+05 1.381957544547094149e+05 9.635456700812383497e+04 1.023734375284592039e+06 2.726222678886408103e+05
2.439831466344450916e+02 1.627757296799560543e+06 6.328847341855507344e+06 -6.301367142963494189e+03 2.570394520922662690e+06 8.411733598748268560e+05 5.174892470472584246e+05 6.258341199682849692e+05 2.051311076948354894e+05 3.835981399311045185e+06 1.219517878936715424e+06
2.973832562092941223e-01 -1.393774096557519215e+03 -6.301367142963494189e+03 1.500620589445676067e+01 -2.559233728309013259e+03 -1.127959393852654557e+03 -7.659898671142365174e+02 -8.930522828785120737e+02 1.073740681082239689e+03 -3.284575360066445683e+03 -1.805135746028095582e+03
9.909117876159486116e+01 6.610964384327849839e+05 2.570394520922662690e+06 -2.559233728309013259e+03 1.043938593603714486e+06 3.416336780742222909e+05 2.101727934642661712e+05 2.541759195761090086e+05 8.331183338908221049e+04 1.557943340794752818e+06 4.952943095112069277e+05
-2.834164297433199309e+01 2.193259854791868129e+05 8.411733598748268560e+05 -1.127959393852654557e+03 3.416336780742222909e+05 1.552155021774101770e+05 6.548796353953893413e+04 6.436738709365446266e+04 -5.950235523703240688e+03 5.168647699125166982e+05 1.543292790088256879e+05
1.783038968815520420e+01 1.156843163800222683e+05 5.174892470472584246e+05 -7.659898671142365174e+02 2.101727934642661712e+05 6.548796353953893413e+04 6.155424789582504309e+04 7.633010216933595075e+04 -3.140136676414305475e+04 2.726222678886408103e+05 1.450590640516363492e+05
1.655665895203347588e+02 1.381957544547094149e+05 6.258341199682849692e+05 -8.930522828785120737e+02 2.541759195761090086e+05 6.436738709365446266e+04 7.633010216933595075e+04 1.143045461934470804e+05 -4.818084676788889919e+04 3.256728411504086107e+05 1.798799198779690487e+05
1.546830168236946008e+02 9.635456700812383497e+04 2.051311076948354894e+05 1.073740681082239689e+03 8.331183338908221049e+04 -5.950235523703240688e+03 -3.140136676414305475e+04 -4.818084676788889919e+04 2.185792400126665889e+05 2.270696789432647347e+05 -7.400062592686965945e+04
1.524004749098189677e+02 1.023734375284592039e+06 3.835981399311045185e+06 -3.284575360066445683e+03 1.557943340794752818e+06 5.168647699125166982e+05 2.726222678886408103e+05 3.256728411504086107e+05 2.270696789432647347e+05 2.412537808399439789e+06 6.424630691043334082e+05
4.201919003570793620e+01 2.726222678886408103e+05 1.219517878936715424e+06 -1.805135746028095582e+03 4.952943095112069277e+05 1.543292790088256879e+05 1.450590640516363492e+05 1.798799198779690487e+05 -7.400062592686965945e+04 6.424630691043334082e+05 3.418469526124116383e+05
