8.777700568558944383e+01 -1.453534948875191049e+02 -7.304764440303158608e+02 8.145150719493250424e-01 -1.831301367435558234e+02 -1.072011494968850798e+02 -4.116715531909400738e+01 9.584791768004853907e+01 8.828741442037181741e+01 -2.518046499029988752e+02 -7.131635287234455234e+01
-1.453534948875191049e+02 5.821439076716774143e+05 2.817319137935978826e+06 -1.669675578293070430e+03 7.063007208471200429e+05 2.760720560346011189e+05 1.373016821993548947e+05 1.133338617144941527e+05 9.548981950000525103e+04 1.008483098241742468e+06 2.378560078246185440e+05
-7.304764440303158608e+02 2.817319137935978826e+06 1.420903416337823868e+07 -1.012553888437264322e+04 3.562198878004236612e+06 1.387430812273701420e+06 8.107992377768441802e+05 6.956848281887331977e+05 1.929216998509255936e+05 4.880612328874264844e+06 1.404596555232517887e+06
8.145150719493250424e-01 -1.669675578293070430e+03 -1.012553888437264322e+04 1.572908045385847053e+01 -2.538468332074510727e+03 -1.174868429747268237e+03 -9.146968970907371386e+02 -8.442516444154223336e+02 1.142373301635031339e+03 -2.892479983154328693e+03 -1.584584753999400618e+03
-1.831301367435558234e+02 7.063007208471200429e+05 3.562198878004236612e+06 -2.538468332074510727e+03 8.930417578387843678e+05 3.478283200647073099e+05 2.032670272930556675e+05 1.744078933109753707e+05 4.836538886808105599e+04 1.223567454478978412e+06 3.521317645919647184e+05
-1.072011494968850798e+02 2.760720560346011189e+05 1.387430812273701420e+06 -1.174868429747268237e+03 3.478283200647073099e+05 1.590136132371968415e+05 7.819602111946856894e+04 5.856566644780981733e+04 -2.755259988861958846e+03 4.782563189938333817e+05 1.354636965353490668e+05
-4.116715531909400738e+01 1.373016821993548947e+05 8.107992377768441802e+05 -9.146968970907371386e+02 2.032670272930556675e+05 7.819602111946856894e+04 6.965252079249125381e+04 6.422353811273475003e+04 -4.604805098394801462e+04 2.378560078246185440e+05 1.206632742238976498e+05
9.584791768004853907e+01 1.133338617144941527e+05 6.956848281887331977e+05 -8.442516444154223336e+02 1.744078933109753707e+05 5.856566644780981733e+04 6.422353811273475003e+04 7.726213591362917214e+04 -6.241710170194818784e+04 1.963351028694360284e+05 1.112583191929683235e+05
8.828741442037181741e+01 9.548981950000525103e+04 1.929216998509255936e+05 1.142373301635031339e+03 4.836538886808105599e+04 -2.755259988861958846e+03 -4.604805098394801462e+04 -6.241710170194818784e+04 2.115462910372131737e+05 1.654227893667524040e+05 -7.977182362007384654e+04
-2.518046499029988752e+02 1.008483098241742468e+06 4.880612328874264844e+06 -2.892479983154328693e+03 1.223567454478978412e+06 4.782563189938333817e+05 2.378560078246185440e+05 1.963351028694360284e+05 1.654227893667524040e+05 1.747056262268507620e+06 4.120523474440781865e+05
-7.131635287234455234e+01 2.378560078246185440e+05 1.404596555232517887e+06 -1.584584753999400618e+03 3.521317645919647184e+05 1.354636965353490668e+05 1.206632742238976498e+05 1.112583191929683235e+05 -7.977182362007384654e+04 4.120523474440781865e+05 2.090322874287285376e+05
