6.165110971363353398e-01 -4.741945100531003376e+00 -3.296904146450216899e+01 2.123226721090395661e-02 -5.444649761153614875e+00 -2.696170879651552443e+00 -1.459242518897053253e+00 -7.544176994244664036e-02 9.372614789147271086e-01 -6.905661224864249270e+00 -2.125084594356059231e+00
-4.741945100531003376e+00 4.514381902476826326e+03 3.059939725001660918e+04 -1.165209521701168072e+01 5.053316491112711446e+03 1.902915044844208296e+03 1.237107748204919972e+03 8.727335754477204546e+02 6.573269660410712731e+02 6.574262543586214633e+03 1.801591293581445598e+03
-3.296904146450216899e+01 3.059939725001660918e+04 2.152419113896058989e+05 -9.591653910105794978e+01 3.554597796540341369e+04 1.330776472513108638e+04 9.898357918629948472e+03 7.419639550867739672e+03 2.020264103345301237e+03 4.456168652606189426e+04 1.441490886532122568e+04
2.123226721090395661e-02 -1.165209521701168072e+01 -9.591653910105794978e+01 8.134440588308666786e-02 -1.584007112458956357e+01 -6.734228794043763067e+00 -6.464453709595630926e+00 -5.522696339329927540e+00 5.553699693806616544e+00 -1.696886413120499526e+01 -9.414138370620426244e+00
-5.444649761153614875e+00 5.053316491112711446e+03 3.554597796540341369e+04 -1.584007112458956357e+01 5.870216173790960966e+03 2.197701686601569236e+03 1.634657535782724381e+03 1.225311289440242490e+03 3.336351309937095380e+02 7.359109186172659975e+03 2.380540246980682696e+03
-2.696170879651552443e+00 1.902915044844208296e+03 1.330776472513108638e+04 -6.734228794043763067e+00 2.197701686601569236e+03 9.236414494914345141e+02 6.005512580763889900e+02 4.191841355689779789e+02 2.837615678358421079e+01 2.771201766532462898e+03 8.745785639688577930e+02
-1.459242518897053253e+00 1.237107748204919972e+03 9.898357918629948472e+03 -6.464453709595630926e+00 1.634657535782724381e+03 6.005512580763889900e+02 6.312570082168554109e+02 5.296827700304138489e+02 -2.902485028307144717e+02 1.801591293581445598e+03 9.192951314596211887e+02
-7.544176994244664036e-02 8.727335754477204546e+02 7.419639550867739672e+03 -5.522696339329927540e+00 1.225311289440242490e+03 4.191841355689779789e+02 5.296827700304138489e+02 5.461086260308672991e+02 -4.125723792809813517e+02 1.270955754197066426e+03 7.713732843655482156e+02
9.372614789147271086e-01 6.573269660410712731e+02 2.020264103345301237e+03 5.553699693806616544e+00 3.336351309937095380e+02 2.837615678358421079e+01 -2.902485028307144717e+02 -4.125723792809813517e+02 1.190029363121101596e+03 9.572606272770177611e+02 -4.226868487677176063e+02
-6.905661224864249270e+00 6.574262543586214633e+03 4.456168652606189426e+04 -1.696886413120499526e+01 7.359109186172659975e+03 2.771201766532462898e+03 1.801591293581445598e+03 1.270955754197066426e+03 9.572606272770177611e+02 9.574052201540020178e+03 2.623644701779709976e+03
-2.125084594356059231e+00 1.801591293581445598e+03 1.441490886532122568e+04 -9.414138370620426244e+00 2.380540246980682696e+03 8.745785639688577930e+02 9.192951314596211887e+02 7.713732843655482156e+02 -4.226868487677176063e+02 2.623644701779709976e+03 1.338763020013940150e+03
