5.878862715668172534e+00 -6.106014016658017596e+01 -4.892877375371618882e+02 2.713852696208857718e-01 -6.763779489676592505e+01 -3.375848284577595848e+01 -1.891217370705750866e+01 -3.451837220516559945e+00 1.132929873698646617e+01 -8.421687636156160295e+01 -2.608451586371199582e+01
-6.106014016658017596e+01 4.229461768870027299e+04 3.324650321450593183e+05 -1.021044251305212924e+02 4.595905421166677115e+04 1.676637706409657767e+04 1.198869255303281534e+04 8.437628597347338655e+03 6.129486902723692765e+03 5.833462843241755763e+04 1.653534098875435666e+04
-4.892877375371618882e+02 3.324650321450593183e+05 2.706446857428630348e+06 -9.644972477474777861e+02 3.741317907601372572e+05 1.356158362081350351e+05 1.102673528832992743e+05 8.187190382119642163e+04 2.415366497390671066e+04 4.585506425356645486e+05 1.520856650370445859e+05
2.713852696208857718e-01 -1.021044251305212924e+02 -9.644972477474777861e+02 6.430650534919060135e-01 -1.333294542593852725e+02 -5.492038981581973189e+01 -5.682974277076144176e+01 -4.743007118335894745e+01 4.276759369745965955e+01 -1.408269899762177886e+02 -7.838212305978433392e+01
-6.763779489676592505e+01 4.595905421166677115e+04 3.741317907601372572e+05 -1.333294542593852725e+02 5.171895264567495178e+04 1.874716125192604522e+04 1.524305643887805127e+04 1.131774743904191928e+04 3.338936401172776186e+03 6.338878318456091802e+04 2.102390521841471491e+04
-3.375848284577595848e+01 1.676637706409657767e+04 1.356158362081350351e+05 -5.492038981581973189e+01 1.874716125192604522e+04 7.657309471493396813e+03 5.410685064100721320e+03 3.756993602754299900e+03 4.153606354147342472e+02 2.312493715845047700e+04 7.462658844732221951e+03
-1.891217370705750866e+01 1.198869255303281534e+04 1.102673528832992743e+05 -5.682974277076144176e+01 1.524305643887805127e+04 5.410685064100721320e+03 6.159356342554966432e+03 5.069815684609146956e+03 -2.401849175457967704e+03 1.653534098875435666e+04 8.495259757881496625e+03
-3.451837220516559945e+00 8.437628597347338655e+03 8.187190382119642163e+04 -4.743007118335894745e+01 1.131774743904191928e+04 3.756993602754299900e+03 5.069815684609146956e+03 5.008077917261033690e+03 -3.363890125627904581e+03 1.163755475223266330e+04 6.992516550434048440e+03
1.132929873698646617e+01 6.129486902723692765e+03 2.415366497390671066e+04 4.276759369745965955e+01 3.338936401172776186e+03 4.153606354147342472e+02 -2.401849175457967704e+03 -3.363890125627904581e+03 9.817857019697847136e+03 8.454062490492380675e+03 -3.312737810572101353e+03
-8.421687636156160295e+01 5.833462843241755763e+04 4.585506425356645486e+05 -1.408269899762177886e+02 6.338878318456091802e+04 2.312493715845047700e+04 1.653534098875435666e+04 1.163755475223266330e+04 8.454062490492380675e+03 8.045772867353213951e+04 2.280628186976174038e+04
-2.608451586371199582e+01 1.653534098875435666e+04 1.520856650370445859e+05 -7.838212305978433392e+01 2.102390521841471491e+04 7.462658844732221951e+03 8.495259757881496625e+03 6.992516550434048440e+03 -3.312737810572101353e+03 2.280628186976174038e+04 1.171704222651683267e+04
