0.000000000000000000e+00 6.700000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 5.306741041599335462e-01
2.592382757757757863e-03 6.708358672996902783e+01 1.152237525541187502e+01 9.986299242903552420e-01 5.322138294057117136e-01
5.184765515515515726e-03 6.716717345993804145e+01 2.298531784139759893e+01 9.972598485807105950e-01 5.337535546514898810e-01
7.777148273273273155e-03 6.725076018990706928e+01 3.438928640765288236e+01 9.958897728710658370e-01 5.352932798972681594e-01
1.036953103103103145e-02 6.733434691987609710e+01 4.573473489670234926e+01 9.945196971614210790e-01 5.368330051430463268e-01
1.296191378878878975e-02 6.741793364984511072e+01 5.702211260413272953e+01 9.931496214517764320e-01 5.383727303888244942e-01
1.555429654654654631e-02 6.750152037981413855e+01 6.825186423790354695e+01 9.917795457421316740e-01 5.399124556346026615e-01
1.814667930430430634e-02 6.758510710978315217e+01 7.942442997675166794e+01 9.904094700324870271e-01 5.414521808803808289e-01
2.073906206206206290e-02 6.766937086925311462e+01 9.051080709242752675e+01 9.890425411314670567e-01 5.429847929256652606e-01
2.333144481981981946e-02 6.775546856495719794e+01 1.014614736963256405e+02 9.876841362997100804e-01 5.444981367468790801e-01
2.592382757757757950e-02 6.784156626066128126e+01 1.123567983371524548e+02 9.863257314679529930e-01 5.460114805680930106e-01
2.851621033533533606e-02 6.792766395636536458e+01 1.231971994843964779e+02 9.849673266361960167e-01 5.475248243893069411e-01
3.110859309309309262e-02 6.801376165206946212e+01 1.339830913991318937e+02 9.836089218044390403e-01 5.490381682105207606e-01
3.370097585085084918e-02 6.809985934777354544e+01 1.447148841867888791e+02 9.822505169726819529e-01 5.505515120317346911e-01
3.629335860860861268e-02 6.818595704347762876e+01 1.553929838491326052e+02 9.808921121409249766e-01 5.520648558529486216e-01
3.888574136636636924e-02 6.827205473918171208e+01 1.660177923354633265e+02 9.795337073091680002e-01 5.535781996741624411e-01
4.147812412412412580e-02 6.835950193642197803e+01 1.765314498011287867e+02 9.781818866633923415e-01 5.550768932193248517e-01
4.407050688188188237e-02 6.844810214650105706e+01 1.869432455240056754e+02 9.768356915399051266e-01 5.565630695824561602e-01
4.666288963963963893e-02 6.853670235658015031e+01 1.973034652141857919e+02 9.754894964164178006e-01 5.580492459455874688e-01
4.925527239739740243e-02 6.862530256665924355e+01 2.076124911565755724e+02 9.741433012929304747e-01 5.595354223087187773e-01
5.184765515515515899e-02 6.871390277673832259e+01 2.178707018673652840e+02 9.727971061694431487e-01 5.610215986718499748e-01
5.444003791291291555e-02 6.880250298681741583e+01 2.280784721403568938e+02 9.714509110459558228e-01 5.625077750349812833e-01
5.703242067067067211e-02 6.889110319689650908e+01 2.382361730926097891e+02 9.701047159224686078e-01 5.639939513981125918e-01
5.962480342842842868e-02 6.897970340697558811e+01 2.483441722094171098e+02 9.687585207989812819e-01 5.654801277612437893e-01
