# b_HI0 / b_HI1 / b_HI2 / b_HI3 / b_HI4 / b_HI5 / b_HI6 / b_HI7 / b_HI8 / b_HI9 / b_HI10 / b_HI11 / b_HI12 / b_HI13 / b_HI14 / sigma_NL / sigma8tot / n_s / omegak / omegaDE / w0 / wa / h / gamma / sigma_8
8.474341902960372863e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.190398309625992690e+00 1.035117122949508030e+03 9.891223124957436141e+01 1.066654789846759741e+03 -4.610755730290718191e+01 -2.798161048304613985e+01 -6.880363298995918697e+00 8.991901928377095601e+02 -2.714882394368804626e+02 7.244952604109936374e+02
0.000000000000000000e+00 8.494761932406960341e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.214202347256697179e+00 1.048345685036300438e+03 9.911134517431752045e+01 1.060703446137741821e+03 -5.315070691396464042e+01 -2.743867419360746496e+01 -7.434617109093421661e+00 9.112893597586798933e+02 -2.547604606737181996e+02 7.368428656621854316e+02
0.000000000000000000e+00 0.000000000000000000e+00 8.431769936524193554e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.208500350079690255e+00 1.052549583646129349e+03 9.511931826293192671e+01 1.045342917420508684e+03 -6.217570078724966720e+01 -2.552167008151958782e+01 -7.784821769280184434e+00 9.205502774918696787e+02 -2.352708649144585422e+02 7.419373873885011790e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.366199701283408103e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.203076101636566086e+00 1.056464510183357334e+03 9.136308462089805005e+01 1.028158821287253886e+03 -7.203443524947640242e+01 -2.320257064302836270e+01 -8.074258964391756166e+00 9.292365803136023032e+02 -2.156353801353166375e+02 7.466296906272837077e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.356150734962041042e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.222832520800910538e+00 1.066536242873884021e+03 9.159174250920290206e+01 1.013851332190235553e+03 -8.152737610666034129e+01 -2.130180739971848425e+01 -8.448690409847054994e+00 9.380485017662098244e+02 -1.973855721379649708e+02 7.561588921296665831e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.273252273890414017e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.216011304488590516e+00 1.068533165536864772e+03 8.802176330145147176e+01 9.916189586566691787e+02 -9.319098081331974015e+01 -1.801164634204097226e+01 -8.558209434255045878e+00 9.445990976074403989e+02 -1.773852889854282182e+02 7.589208485907834074e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.237172842772815784e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.231042785699536513e+00 1.075685092654881828e+03 8.804087473722057666e+01 9.712743026069369989e+02 -1.044961525735803889e+02 -1.511185004841897772e+01 -8.740957693976666221e+00 9.509620055220520953e+02 -1.583876553094948463e+02 7.658273683747684117e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.133142069585508125e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.221790557552155265e+00 1.075148773873607524e+03 8.458702094576590014e+01 9.437298184932612912e+02 -1.178502070025107002e+02 -1.093840632500151067e+01 -8.639099319629531593e+00 9.549072161945030075e+02 -1.381954208369851358e+02 7.661856125432591398e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.066214422157723902e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.231347713767082519e+00 1.078692938458013941e+03 8.426559265704061374e+01 9.171019819643602204e+02 -1.310049203377564879e+02 -6.988860167138450485e+00 -8.556876314908935299e+00 9.581127572876404201e+02 -1.189790736652464318e+02 7.697103134863070864e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.939298220003161077e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.218926148569032808e+00 1.075210171413199078e+03 8.086058707732868811e+01 8.844301907319559177e+02 -1.460388363537851717e+02 -1.941415781449621569e+00 -8.189153949167856439e+00 9.591529724583509733e+02 -9.910448360579806604e+01 7.672293746276703814e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.840628766545518147e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.222258386409281083e+00 1.074735648046266761e+03 8.021496306899577178e+01 8.519002100975565099e+02 -1.608202326369086563e+02 2.914062540250862643e+00 -7.808808078857193635e+00 9.587470555702684578e+02 -8.018815327723004316e+01 7.670542112822923855e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.685427636975528003e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.205753529823971437e+00 1.067464938867806950e+03 7.675867260752711729e+01 8.142215761086483781e+02 -1.773165357944354525e+02 8.735563176929741047e+00 -7.127149216671782916e+00 9.561621690894907033e+02 -6.118179043051355848e+01 7.609501559018096941e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.550534608505156484e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.202447236956899701e+00 1.062216024620395956e+03 7.574788371994458203e+01 7.762041958398767747e+02 -1.934102721295657545e+02 1.433976849418306543e+01 -6.427884315457790265e+00 9.518329077926531454e+02 -4.302862793666043473e+01 7.563809201795587569e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.365334746290366184e+02 0.000000000000000000e+00 -1.180931962734447449e+00 1.050613271135220657e+03 7.221017507173618810e+01 7.342646762667064877e+02 -2.109232324182329705e+02 2.069051756787104068e+01 -5.423970075797309498e+00 9.451673062138530668e+02 -2.546631962488352130e+01 7.462426558160251489e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.194794032863939037e+02 -1.170511740061564776e+00 1.040306369114656263e+03 7.082914760087832917e+01 6.920408646646050101e+02 -2.279644023499007801e+02 2.680743627272565988e+01 -4.388472728602963002e+00 9.367734576797440695e+02 -8.857148670238689903e+00 7.370067348775461369e+02
-1.190398309625992690e+00 -1.214202347256697179e+00 -1.208500350079690255e+00 -1.203076101636566086e+00 -1.222832520800910538e+00 -1.216011304488590516e+00 -1.231042785699536513e+00 -1.221790557552155265e+00 -1.231347713767082519e+00 -1.218926148569032808e+00 -1.222258386409281083e+00 -1.205753529823971437e+00 -1.202447236956899701e+00 -1.180931962734447449e+00 -1.170511740061564776e+00 9.430017013825249539e-02 -2.803862199101615005e+01 -7.646452433852113373e+00 -1.604772156479139511e+01 -3.974838891536364827e+00 2.083392891042448181e+00 6.019608081230782837e-01 -1.091270496770694010e+01 3.065226618083931154e+00 -1.706813151183644450e+01
1.035117122949508030e+03 1.048345685036300438e+03 1.052549583646129349e+03 1.056464510183357334e+03 1.066536242873884021e+03 1.068533165536864772e+03 1.075685092654881828e+03 1.075148773873607524e+03 1.078692938458013941e+03 1.075210171413199078e+03 1.074735648046266761e+03 1.067464938867806950e+03 1.062216024620395956e+03 1.050613271135220657e+03 1.040306369114656263e+03 -2.803862199101615005e+01 2.208619769958115285e+04 1.579352216912389395e+03 1.836524058853769020e+04 -2.405339805891556807e+03 -1.179317523858320840e+02 -1.605068580455948393e+02 1.932169796185491577e+04 -2.680452555739166655e+03 1.499245317152326425e+04
9.891223124957436141e+01 9.911134517431752045e+01 9.511931826293192671e+01 9.136308462089805005e+01 9.159174250920290206e+01 8.802176330145147176e+01 8.804087473722057666e+01 8.458702094576590014e+01 8.426559265704061374e+01 8.086058707732868811e+01 8.021496306899577178e+01 7.675867260752711729e+01 7.574788371994458203e+01 7.221017507173618810e+01 7.082914760087832917e+01 -7.646452433852113373e+00 1.579352216912389395e+03 1.550473078434219815e+03 5.210031262770322655e+02 7.900578619687162245e+02 -3.332209645775494096e+02 -7.111778664728410604e+01 -7.715093845299556961e+02 -2.278336981586533341e+02 1.195556244512579497e+03
1.066654789846759741e+03 1.060703446137741821e+03 1.045342917420508684e+03 1.028158821287253886e+03 1.013851332190235553e+03 9.916189586566691787e+02 9.712743026069369989e+02 9.437298184932612912e+02 9.171019819643602204e+02 8.844301907319559177e+02 8.519002100975565099e+02 8.142215761086483781e+02 7.762041958398767747e+02 7.342646762667064877e+02 6.920408646646050101e+02 -1.604772156479139511e+01 1.836524058853769020e+04 5.210031262770322655e+02 1.664403508927359871e+04 -2.823469435885026542e+03 1.058256475542353598e+02 -8.389511016603314886e+01 1.787440981007243681e+04 -2.491488599760652960e+03 1.288833921623704919e+04
