# b_HI0 / b_HI1 / b_HI2 / b_HI3 / b_HI4 / b_HI5 / b_HI6 / b_HI7 / b_HI8 / b_HI9 / b_HI10 / b_HI11 / b_HI12 / b_HI13 / b_HI14 / b_HI15 / b_HI16 / b_HI17 / b_HI18 / b_HI19 / b_HI20 / b_HI21 / sigma_NL / sigma8tot / n_s / omegak / omegaDE / w0 / wa / h / gamma / sigma_8
1.112003014908179466e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.990580301783590045e+01 1.358229707562168369e+04 3.208899435438578621e+03 1.210142997577206188e+04 6.208166292143617966e+02 -9.068034382566826253e+02 -1.840674923502342040e+02 7.972670829899053388e+03 -3.161558135503948051e+03 9.749751764563803590e+03
0.000000000000000000e+00 1.068118040295156061e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.896492072998853118e+01 1.331328449030858428e+04 2.926395170060658529e+03 1.157366381050747077e+04 5.374652383844737642e+02 -8.485870440278191609e+02 -1.876196995570865624e+02 8.052129481897048208e+03 -2.810953234900219741e+03 9.498641434575534731e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.025887203385210887e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.868299933481091912e+01 1.306553752830841768e+04 2.682810799671230143e+03 1.101312091846498879e+04 4.921618555238489421e+02 -8.008281870369794433e+02 -1.926639733421165204e+02 8.031723714929786183e+03 -2.478965095889327131e+03 9.251237624575678637e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.765411227399017662e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.732192662182424669e+01 1.269035192825306331e+04 2.398987435283069772e+03 1.042468710425425706e+04 3.704928923730788597e+02 -7.182997132009891175e+02 -1.903446528946297462e+02 8.059265469534658223e+03 -2.146694441650542103e+03 8.928078087306141242e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.283670255867633387e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.640105733892696094e+01 1.232086312202025692e+04 2.145845059880962253e+03 9.815213222481068442e+03 2.736491579262904565e+02 -6.417479002784079967e+02 -1.880999178834837267e+02 8.006361406588472164e+03 -1.836726890248431118e+03 8.602444480403322814e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.772206766570978289e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.484587515141744873e+01 1.187965456387089398e+04 1.879232561138869187e+03 9.205407545347195992e+03 1.246226699460115555e+02 -5.450378804117808613e+02 -1.802993590246070141e+02 7.976850607347780169e+03 -1.540011199425754739e+03 8.236729926236717802e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.270794786044771172e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.357551494024167482e+01 1.143601430038450053e+04 1.637304912009189138e+03 8.586561472528224840e+03 -6.981334061985444706e+00 -4.534345375363922130e+02 -1.719970402444268416e+02 7.884048141916698114e+03 -1.266109145583370719e+03 7.867336682306661714e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.759143862123936742e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.196115624744062700e+01 1.094991140076768170e+04 1.396185585960208755e+03 7.978516299692342727e+03 -1.722408001919245919e+02 -3.512079866806213886e+02 -1.594157891323898468e+02 7.794407733646906308e+03 -1.013067268010469775e+03 7.474722842995988685e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.256167017867376671e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.036934565212538217e+01 1.045185955081557040e+04 1.170929822623571454e+03 7.380593119712158114e+03 -3.397656941407481668e+02 -2.502251518162067043e+02 -1.451151166120898210e+02 7.675764293450540208e+03 -7.829149134739882356e+02 7.077367503193059747e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.765811882325329861e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.895206428312607372e+01 9.950984007832057614e+03 9.668466963626758570e+02 6.789698154509036613e+03 -4.935562335756464449e+02 -1.554324073949040610e+02 -1.301901133143741731e+02 7.510809938634611171e+03 -5.768323228489808798e+02 6.679226842522865809e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.281528684686309134e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.750311739375156606e+01 9.434894862929211740e+03 7.763245099742548518e+02 6.214313419060889828e+03 -6.503200311657719794e+02 -6.282192328083493749e+01 -1.135603582682070112e+02 7.322232052124488291e+03 -3.937992592743689784e+02 6.274351408241874196e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.803558510494436632e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.599533648782221995e+01 8.903838542668248920e+03 5.985410555372893668e+02 5.657961588918478810e+03 -8.104371166603116308e+02 2.661734244064149379e+01 -9.541544329651586054e+01 7.113849107570106753e+03 -2.332098735185487612e+02 5.863495583208733478e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.338148869902551269e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.459414038304584160e+01 8.369299688404918925e+03 4.388416542545088532e+02 5.118454168284401021e+03 -9.554440771838931141e+02 1.075519319467494626e+02 -7.719741093415275657e+01 6.869373960883278414e+03 -9.522403325360583892e+01 5.453405222457364289e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.883355362002576840e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.319713113865656418e+01 7.827285332384425601e+03 2.937672534273454517e+02 4.601917258892353857e+03 -1.092927427263301070e+03 1.812480499595710342e+02 -5.858720707987708209e+01 6.601329128430871606e+03 2.081988128683751782e+01 5.042577112704288083e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.443554331864289452e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.189133118605658268e+01 7.285379467496529287e+03 1.656584630650598626e+02 4.108584489827760990e+03 -1.211811231616090481e+03 2.447681173021423433e+02 -4.057716824460517557e+01 6.303593633867686549e+03 1.158019631463579344e+02 4.636236728139999286e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.020224071485280547e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.062629323933125569e+01 6.744978834593145621e+03 5.270809295046507259e+01 3.643793458999206450e+03 -1.315911727898991330e+03 2.986179700733223399e+02 -2.321216229916518614e+01 5.986437785981403067e+03 1.910084696506177409e+02 4.236611039518260441e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.615803745374175833e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.444821651680900487e+00 6.210897385890284568e+03 -4.432908317347713023e+01 3.207735553873135359e+03 -1.399034156824758611e+03 3.415060884683011864e+02 -7.136419168775529620e+00 5.648596077862842321e+03 2.479910885247628300e+02 3.847202434104141958e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.231524577544673321e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.329848681359489859e+00 5.685510950700386275e+03 -1.264047028111418882e+02 2.803282363659940984e+03 -1.462232623116153945e+03 3.736757155792589060e+02 7.484659601610894164e+00 5.296277439610788861e+03 2.881187085231119340e+02 3.470174199915928966e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.868849077299598775e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.282978198689002092e+00 5.172067683334767935e+03 -1.941316951478894453e+02 2.431340453943298598e+03 -1.504932310374660119e+03 3.953108298807759411e+02 2.038139684399840235e+01 4.933778466422018028e+03 3.133552129679002292e+02 3.108049533214344137e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.529004681635514316e+03 0.000000000000000000e+00 0.000000000000000000e+00 -6.316411964610280094e+00 4.674060668418474961e+03 -2.478358666200920482e+02 2.092024914499741953e+03 -1.525715030739921303e+03 4.066311021379638078e+02 3.129618216585087609e+01 4.563972591702342470e+03 3.255131313045506545e+02 2.763002309283577688e+03
